,acronym,atlas_id,color_hex_triplet,depth,failed,failed_facet,graph_id,graph_order,hemisphere_id,id,name,neuro_name_structure_id,neuro_name_structure_id_path,ontology_id,parent_structure_id,safe_name,sphinx_id,st_level,structure_id_path,structure_name_facet,weight
802,PaL,,E4866F,10,False,734881840,17,691,3,16226,"paraventricular nucleus, lateral part",,,12,16225,paraventricular nucleus lateral part,10591,11,/15564/15565/15566/15567/15738/16211/16212/16213/16215/16225/16226/,1425401106,8390
803,MD,,FFF189,11,False,734881840,17,884,3,16411,mediodorsal nucleus,,,12,16409,mediodorsal nucleus,10784,11,/15564/15565/15566/16308/16375/16376/16382/16395/16396/16398/16409/16411/,3823373895,8390
804,r6RVM,,54A6E6,9,False,734881840,17,1980,3,17337,r6 part of rostral ventromedial reticular area,,,12,17335,r6 part of rostral ventromedial reticular area,11880,11,/15564/15565/16808/17220/17290/17318/17328/17330/17335/17337/,2703824684,8390
805,SuG,,4EC54E,10,False,734881840,17,1176,3,16690,superficial gray layer of SC,,,12,16688,superficial gray layer of SC,11076,11,/15564/15565/16649/16650/16651/16658/16668/16678/16680/16688/16690/,648353000,8390
806,LBPeF,,C9674E,10,False,734881840,17,734,3,16269,lower basal perifornical nucleus,,,12,16264,lower basal perifornical nucleus,10634,11,/15564/15565/15566/15567/15738/16211/16247/16259/16261/16264/16269/,1534335756,8390
807,AOV2,,C43C30,12,False,734881840,17,371,3,15924,layer 2 of AOV cortex,,,12,15922,layer 2 of AOV cortex,10271,11,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15917/15919/15922/15924/,4047817447,8390
808,InWh,,4EC54E,10,False,734881840,17,1172,3,16686,intermediate white layer of SC,,,12,16684,intermediate white layer of SC,11072,11,/15564/15565/16649/16650/16651/16658/16668/16678/16680/16684/16686/,1274100030,8390
809,BLP,,F37441,12,False,734881840,17,442,3,15995,"basolateral amygdaloid nucleus, posterior part",,,12,15993,basolateral amygdaloid nucleus posterior part,10342,11,/15564/15565/15566/15567/15738/15739/15750/15903/15956/15989/15991/15993/15995/,96764584,8390
810,r11VPCRt,,BBE0CB,9,False,734881840,17,2353,3,17616,r11 part of ventral parvicellular reticular formation,,,12,111220934,r11 part of ventral parvicellular reticular formation,12253,11,/15564/15565/16808/17352/17596/17598/17612/17614/111220934/17616/,617615699,8390
811,r3BIRt,,853BE6,9,False,734881840,17,1720,3,17140,r3 part of basointermediate reticular formation,,,12,17139,r3 part of basointermediate reticular formation,11620,11,/15564/15565/16808/17092/17093/17123/17132/17134/17139/17140/,1468831191,8390
812,r8BIRt,,47C3AC,9,False,734881840,17,2139,3,17456,r8 part of basointermediate reticular formation,,,12,17455,r8 part of basointermediate reticular formation,12039,11,/15564/15565/16808/17352/17416/17437/17449/17451/17455/17456/,2675501432,8390
813,r7RVM,,10C3A7,9,False,734881840,17,2063,3,17399,r7 part of rostral ventromedial reticular area,,,12,17397,r7 part of rostral ventromedial reticular area,11963,11,/15564/15565/16808/17352/17353/17380/17390/17392/17397/17399/,46088032,8390
814,PyFc,,FF5974,12,False,734881840,17,661,3,112892277,pyramidal layer of Fc,,,12,112892275,pyramidal layer of Fc,10561,11,/15564/15565/15566/15567/15738/15739/15750/15903/16114/112892265/112892269/112892275/112892277/,429716261,8390
815,PMD,,975C34,10,False,734881840,17,157,3,15719,dorsal premammillary nucleus,,,12,15718,dorsal premammillary nucleus,10057,11,/15564/15565/15566/15567/15568/15622/15666/15712/15715/15718/15719/,644341127,8390
816,CTM,,C9674E,10,False,734881840,17,749,3,16284,caudal tuberomammillary nucleus (histaminergic),,,12,16282,caudal tuberomammillary nucleus (histaminergic),10649,11,/15564/15565/15566/15567/15738/16211/16247/16274/16277/16282/16284/,4040998703,8390
817,APir,,F37441,12,False,734881840,17,445,3,15998,amygdalopiriform area,,,12,15997,amygdalopiriform area,10345,11,/15564/15565/15566/15567/15738/15739/15750/15903/15956/15989/15991/15997/15998/,2483104006,8390
818,DpG,,4EC54E,10,False,734881840,17,1171,3,16685,deep gray layer of SC,,,12,16684,deep gray layer of SC,11071,11,/15564/15565/16649/16650/16651/16658/16668/16678/16680/16684/16685/,1206747617,8390
819,r7DC,,56E4CD,9,False,734881840,17,2010,3,17359,r7 part of the dorsal cochlear nucleus,,,12,111220810,r7 part of the dorsal cochlear nucleus,11910,11,/15564/15565/16808/17352/17353/17355/17356/17358/111220810/17359/,2145521822,8390
820,r5DPCRt,,5DB8FF,9,False,734881840,17,1855,3,17241,r5 part of dorsal parvicellular reticular formation,,,12,111220760,r5 part of dorsal parvicellular reticular formation,11755,11,/15564/15565/16808/17220/17221/17223/17235/17237/111220760/17241/,2202744238,8390
821,r2-5Tr,,F29EFF,9,False,734881840,17,1589,3,17040,r2 part of trigeminal transition zone,,,12,111220664,r2 part of trigeminal transition zone,11489,11,/15564/15565/16808/16809/17023/17025/17036/17038/111220664/17040/,4047407860,8390
822,DSPO,,B46632,11,False,734881840,17,30,3,15592,dorsal septopreoptic nucleus,,,12,15590,dorsal septopreoptic nucleus,9930,11,/15564/15565/15566/15567/15568/15569/15576/15577/15587/15589/15590/15592/,3189571571,8390
823,CoPLRt,,F4E35F,11,False,734881840,17,1080,3,16599,reticular formation of CoPL,,,12,16596,reticular formation of CoPL,10980,11,/15564/15565/15566/16308/16509/16510/16519/16578/16591/16593/16596/16599/,3039599956,8390
824,OB-Glom,,DA4335,12,False,734881840,17,362,3,15915,OB glomerular layer,,,12,15914,OB glomerular layer,10262,11,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15905/15907/15914/15915/,3958111434,8390
825,OB-Mtr,,C43C30,12,False,734881840,17,359,3,15912,OB mitral cell layer,,,12,15911,OB mitral cell layer,10259,11,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15905/15907/15911/15912/,2592747640,8390
826,FC-5,,F32F4F,12,False,734881840,17,464,3,16012,layer 5 of FCx,,,12,16007,layer 5 of FCx,10364,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16002/16004/16007/16012/,4029993570,8390
827,PIsD-PAG,,61E361,9,False,734881840,17,1252,3,16759,dorsal preisthmic part of periaqueductal gray,,,12,16758,dorsal preisthmic part of periaqueductal gray,11152,11,/15564/15565/16649/16751/16752/16754/16755/16757/16758/16759/,3623955900,8390
828,RMC,,45AC47,8,False,734881840,17,1225,3,16737,"red nucleus, magnocellular part",,,12,16732,red nucleus magnocellular part,11125,11,/15564/15565/16649/16650/16725/16726/16728/16732/16737/,4181231179,8390
829,CeL,,EAB442,12,False,734881840,17,319,3,15874,"central amygdalar nucleus, lateral part",,,12,15873,central amygdalar nucleus lateral part,10219,11,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15868/15870/15873/15874/,4193661771,8390
830,SHi,,D08F4A,11,False,734881840,17,669,3,16204,septohippocampal nucleus,,,12,16203,septohippocampal nucleus,10569,11,/15564/15565/15566/15567/15738/15739/15750/15903/16198/16200/16203/16204/,2129153156,8390
831,r6DC,,7CC6FF,9,False,734881840,17,1926,3,17296,r6 part of dorsal cochlear nucleus,,,12,111220778,r6 part of dorsal cochlear nucleus,11826,11,/15564/15565/16808/17220/17290/17292/17293/17295/111220778/17296/,3185505769,8390
832,La,,DE5548,12,False,734881840,17,391,3,15944,lateral amygdaloid nucleus,,,12,15943,lateral amygdaloid nucleus,10291,11,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15940/15942/15943/15944/,2975179872,8390
833,r4RtTgC,,8E59E6,9,False,734881840,17,1814,3,17214,"r4 part of reticulotegmental nucleus, core portion",,,12,17212,r4 part of reticulotegmental nucleus core portion,11714,11,/15564/15565/16808/17092/17156/17182/17207/17209/17212/17214/,3009047321,8390
834,SpL,,F4E35F,11,False,734881840,17,1045,3,16566,lateral spiriform nucleus,,,12,16564,lateral spiriform nucleus,10945,11,/15564/15565/15566/16308/16509/16510/16519/16548/16559/16561/16564/16566/,905967117,8390
835,DCIC,,4EC54E,10,False,734881840,17,1188,3,16701,dorsal cortical nucleus of inferior colliculus,,,12,16699,dorsal cortical nucleus of inferior colliculus,11088,11,/15564/15565/16649/16650/16651/16658/16668/16692/16694/16699/16701/,1677809102,8390
836,r5SpVe,,5DB8FF,9,False,734881840,17,1847,3,17232,r5 part of spinal vestibular nucleus,,,12,111220756,r5 part of spinal vestibular nucleus,11747,11,/15564/15565/16808/17220/17221/17223/17229/17231/111220756/17232/,4181336458,8390
837,m1BRt,,45AC47,8,False,734881840,17,1223,3,16735,medial basal reticular formation of m1,,,12,16732,medial basal reticular formation of m1,11123,11,/15564/15565/16649/16650/16725/16726/16728/16732/16735/,4048143688,8390
838,ICBC,,4EC54E,9,False,734881840,17,1199,3,16712,"nucleus of the inferior collicular brachium, caudal part",,,12,16710,nucleus of the inferior collicular brachium caudal part,11099,11,/15564/15565/16649/16650/16651/16658/16703/16705/16710/16712/,2608874384,8390
839,LuDCom,,EBE3D5,7,False,734881840,17,2411,3,17663,lumbar dorsal commissural nucleus,,,12,17659,lumbar dorsal commissural nucleus,12311,11,/15564/15565/17651/17653/17654/17656/17659/17663/,2086624817,8390
840,r9LimCG,,96E2CE,9,False,734881840,17,2195,3,112892405,r9 liminar central gray,,,12,111220880,r9 liminar central gray,12095,11,/15564/15565/16808/17352/17476/17478/17494/17496/111220880/112892405/,1371664237,8390
841,r7Pr,,10C3A7,9,False,734881840,17,2068,3,17404,r7 part of nucleus prepositus,,,12,17403,r7 part of nucleus prepositus,11968,11,/15564/15565/16808/17352/17353/17380/17400/17402/17403/17404/,4112650470,8390
842,VRe,,FFF189,11,False,734881840,17,881,3,16408,ventral reuniens nucleus,,,12,16399,ventral reuniens nucleus,10781,11,/15564/15565/15566/16308/16375/16376/16382/16395/16396/16398/16399/16408/,3587003207,8390
843,r7Ro,,10C3A7,9,False,734881840,17,2070,3,17406,r7 part of the nucleus of Roller,,,12,17403,r7 part of the nucleus of Roller,11970,11,/15564/15565/16808/17352/17353/17380/17400/17402/17403/17406/,1668912843,8390
844,VTMs,,975C34,10,False,734881840,17,149,3,15711,"ventral tuberomammillary nucleus, superficial part (histaminergic)",,,12,15710,ventral tuberomammillary nucleus superficial part (histaminergic),10049,11,/15564/15565/15566/15567/15568/15622/15666/15702/15705/15710/15711/,3722249245,8390
845,r5-5Tr,,5DB8FF,9,False,734881840,17,1854,3,17239,r5 part of trigeminal transition zone,,,12,111220760,r5 part of trigeminal transition zone,11754,11,/15564/15565/16808/17220/17221/17223/17235/17237/111220760/17239/,2911807901,8390
846,StHy,,B46632,10,False,734881840,17,56,3,15618,striohypothalamic nucleus,,,12,15617,striohypothalamic nucleus,9956,11,/15564/15565/15566/15567/15568/15569/15576/15613/15615/15617/15618/,1639656420,8390
847,AOD1,,F37441,12,False,734881840,17,422,3,15975,layer 1 of AOD cortex,,,12,15974,layer 1 of AOD cortex,10322,11,/15564/15565/15566/15567/15738/15739/15750/15903/15956/15969/15971/15974/15975/,3735525064,8390
848,r7Sp5I,,56E4CD,9,False,734881840,17,2031,3,17369,"r7 part of spinal trigeminal nucleus, interpolar part",,,12,111220826,r7 part of spinal trigeminal nucleus interpolar part,11931,11,/15564/15565/16808/17352/17353/17355/17366/17368/111220826/17369/,2330400951,8390
849,p1PBP,,E6CE20,9,False,734881840,17,1118,3,16635,p1 part of parabrachial pigmented nucleus,,,12,16631,p1 part of parabrachial pigmented nucleus,11018,11,/15564/15565/15566/16308/16509/16623/16624/16626/16631/16635/,3053786054,8390
850,p2ZLC,,E0D058,9,False,734881840,17,968,3,16493,p2 part of the zona limitans core population,,,12,16492,p2 part of the zona limitans core population,10868,11,/15564/15565/15566/16308/16375/16486/16487/16489/16492/16493/,2568644050,8390
851,r6BIIZ,,54A6E6,9,False,734881840,17,1975,3,17332,r6 part of basointermediate intermediate zone,,,12,17331,r6 part of basointermediate intermediate zone,11875,11,/15564/15565/16808/17220/17290/17318/17328/17330/17331/17332/,1126323236,8390
852,DF,,F4E35F,11,False,734881840,17,1004,3,16527,dorsofrontal pretectal nucleus,,,12,16526,dorsofrontal pretectal nucleus,10904,11,/15564/15565/15566/16308/16509/16510/16519/16520/16521/16523/16526/16527/,4193202597,8390
853,PrS-1,,FF5974,12,False,734881840,17,633,3,16178,layer 1 of PrS,,,12,16177,layer 1 of PrS,10533,11,/15564/15565/15566/15567/15738/15739/15750/15903/16114/16172/16174/16177/16178/,104136104,8390
854,8Sp,,D4CCC0,7,False,734881840,17,2481,3,17731,Rexed's layer 8,,,12,17730,Rexed's layer 8,12381,11,/15564/15565/17651/17692/17725/17727/17730/17731/,1226259527,8390
855,r9RVM,,69C3AC,9,False,734881840,17,2224,3,17522,r9 part of rostral ventromedial reticular area,,,12,17520,r9 part of rostral ventromedial reticular area,12124,11,/15564/15565/16808/17352/17476/17500/17512/17514/17520/17522/,1640993773,8390
856,InsC-5,,F32F4F,12,False,734881840,17,520,3,16068,layer 5 of InsCx,,,12,16063,layer 5 of InsCx,10420,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16058/16060/16063/16068/,655929869,8390
857,PaS-5,,FF5974,12,False,734881840,17,651,3,16196,layer 5 of PaS,,,12,16191,layer 5 of PaS,10551,11,/15564/15565/15566/15567/15738/15739/15750/15903/16114/16186/16188/16191/16196/,3817976512,8390
858,r11Sol,,BBE0CB,9,False,734881840,17,2338,3,17608,r11 part of solitary complex,,,12,111220926,r11 part of solitary complex,12238,11,/15564/15565/16808/17352/17596/17598/17603/17605/111220926/17608/,1826086186,8390
859,r8Li,,47C3AC,9,False,734881840,17,2131,3,17448,r8 part of linear nucleus,,,12,17445,r8 part of linear nucleus,12031,11,/15564/15565/16808/17352/17416/17437/17438/17440/17445/17448/,3730250747,8390
860,FC-6,,F32F4F,12,False,734881840,17,465,3,16013,layer 6 of FCx,,,12,16007,layer 6 of FCx,10365,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16002/16004/16007/16013/,2126239105,8390
861,PMCo,,DE5548,12,False,734881840,17,397,3,15950,posteromedial cortical amygdaloid area,,,12,15949,posteromedial cortical amygdaloid area,10297,11,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15940/15942/15949/15950/,2362263878,8390
862,InsC-6,,F32F4F,12,False,734881840,17,521,3,16069,layer 6 of InsCx,,,12,16063,layer 6 of InsCx,10421,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16058/16060/16063/16069/,3425634574,8390
863,r11LimCG,,BBE0CB,9,False,734881840,17,2350,3,17615,r11 liminal central gray,,,12,111220932,r11 liminal central gray,12250,11,/15564/15565/16808/17352/17596/17598/17612/17614/111220932/17615/,2579486997,8390
864,r10-5Tr,,A6E0CB,9,False,734881840,17,2265,3,17551,r10 part of trigeminal transition zone,,,12,111220902,r10 part of trigeminal transition zone,12165,11,/15564/15565/16808/17352/17538/17540/17547/17549/111220902/17551/,3422135193,8390
865,r4LimCG,,AC79FF,9,False,734881840,17,1776,3,17179,r4 liminal central gray,,,12,111220732,r4 liminal central gray,11676,11,/15564/15565/16808/17092/17156/17158/17176/17178/111220732/17179/,237131585,8390
866,r11Gr,,BBE0CB,9,False,734881840,17,2344,3,17609,r11 part of nucleus gracilis,,,12,111220930,r11 part of nucleus gracilis,12244,11,/15564/15565/16808/17352/17596/17598/17603/17605/111220930/17609/,577815446,8390
867,MCSH,,C9674E,10,False,734881840,17,723,3,16258,magnocellular superficial hypothalamic nucleus,,,12,16257,magnocellular superficial hypothalamic nucleus,10623,11,/15564/15565/15566/15567/15738/16211/16247/16248/16250/16257/16258/,994401656,8390
868,r1MPL,,D654E6,9,False,734881840,17,1511,3,16979,r1 part of medial paralemniscal nucleus,,,12,16981,r1 part of medial paralemniscal nucleus,11411,11,/15564/15565/16808/16809/16915/16967/16968/16970/16981/16979/,2931930011,8390
869,2Sp,,EBE3D5,7,False,734881840,17,2424,3,17676,Rexed's layer 2 (gelatinous substance),,,12,17674,Rexed's layer 2 (gelatinous substance),12324,11,/15564/15565/17651/17653/17666/17669/17674/17676/,2083080713,8390
870,IF,,3F943F,8,False,734881840,17,1307,3,16807,interfascicular nucleus,,,12,112892307,interfascicular nucleus,11207,11,/15564/15565/16649/16751/16790/16805/112892301/112892307/16807/,2033251443,8390
871,AOPl,,F37441,12,False,734881840,17,412,3,15965,"AOB, outer plexiform layer",,,12,15963,AOB outer plexiform layer,10312,11,/15564/15565/15566/15567/15738/15739/15750/15903/15956/15957/15959/15963/15965/,1747075197,8390
872,CbCh,,F5B5FF,6,False,734881840,17,1433,3,16917,cerebellar choroid tela,,,12,16916,cerebellar choroid tela,11333,11,/15564/15565/16808/16809/16915/16916/16917/,2986806516,8390
873,SPFMC,,FFF189,11,False,734881840,17,930,3,16457,magnocellular (medial) subparafascicular nucleus,,,12,16456,magnocellular (medial) subparafascicular nucleus,10830,11,/15564/15565/15566/16308/16375/16376/16382/16395/16453/16455/16456/16457/,3294107036,8390
874,OB-Ipl,,DE5548,12,False,734881840,17,357,3,15910,OB inner plexiform layer,,,12,15908,OB inner plexiform layer,10257,11,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15905/15907/15908/15910/,1985256128,8390
875,r5BMRt,,3296E6,9,False,734881840,17,1905,3,17283,r5 part of basomedial reticular formation,,,12,17280,r5 part of basomedial reticular formation,11805,11,/15564/15565/16808/17220/17221/17250/17275/17277/17280/17283/,3287499048,8390
876,LM,,975C34,11,False,734881840,17,172,3,15734,lateral mammillary nucleus,,,12,15733,lateral mammillary nucleus,10072,11,/15564/15565/15566/15567/15568/15622/15666/15722/15723/15725/15733/15734/,1305239086,8390
877,PB-PAG,,F070FF,10,False,734881840,17,1357,3,16848,parabrachial part of the periaqueductal gray,,,12,16847,parabrachial part of the periaqueductal gray,11257,11,/15564/15565/16808/16809/16810/16813/16843/16844/16846/16847/16848/,2729000758,8390
878,isDRI,,D332E6,10,False,734881840,17,1403,3,16891,intermediate isthmic part of the dorsal raphe nucleus,,,12,16890,intermediate isthmic part of the dorsal raphe nucleus,11303,11,/15564/15565/16808/16809/16810/16876/16877/16887/16889/16890/16891/,2630942871,8390
879,r10-RO,,83C3AC,9,False,734881840,17,2309,3,17588,r10 raphe obscurus cell population,,,12,17587,r10 raphe obscurus cell population,12209,11,/15564/15565/16808/17352/17538/17562/17581/17583/17587/17588/,39718626,8390
880,r11-11M,,BBE0CB,9,False,734881840,17,2354,3,17618,r11 part of the accessory motor nucleus (postmigratory),,,12,111220934,r11 part of the accessory motor nucleus (postmigratory),12254,11,/15564/15565/16808/17352/17596/17598/17612/17614/111220934/17618/,2655965265,8390
881,r9-5Tr,,96E2CE,9,False,734881840,17,2184,3,17489,r9 part of trigeminal transition zone,,,12,111220876,r9 part of trigeminal transition zone,12084,11,/15564/15565/16808/17352/17476/17478/17485/17487/111220876/17489/,3850256420,8390
